Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,MonthlyIncome_range,experience,last_promotion,experienceInCurrentRole
50,0,R,797,Re&De,-0.43476288709933963,1,LE,385,1,Male,96,3,5,RD,2,Divorced,1.9681835193292703,15815,0.4489506360843417,0,14,3,1,2,1.536454302687859,4,2,0.7747243810088977,0.29061126825485295,-0.11727146504788616,0.7392508974613572,50's,15k-20k,20-30,<5,<5
53,0,R,1070,Re&De,-0.6954820319532931,4,Medical,386,3,Male,45,3,4,RD,3,Married,1.8401953049904534,21016,0.4489506360843417,1,16,3,4,3,1.140898923908119,5,2,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,0.04493463955819317,50's,15k-20k,20-30,<5,<5
42,0,R,635,Sales,-1.5053496669764959,1,LE,387,2,Male,99,3,2,SE,3,Married,-0.08151012414634322,24532,-0.5864173580242138,0,25,4,3,0,1.0742889058518768,3,3,1.6293589179020018,1.8321897620139254,2.0956397277388885,0.7392508974613572,40's,<5k,20-30,10-15,15+
29,0,F,442,Sales,-1.0316074699401947,2,LE,388,2,Male,44,3,2,SE,4,Single,-0.1939065234308739,20260,-0.5864173580242138,0,18,3,1,0,0.14841116175654057,3,2,0.7747243810088977,0.8826704550237439,-0.9733423721381878,1.1817781057751064,20's,<5k,10-20,<5,5-10
55,0,R,147,Re&De,1.241978421457346,2,TD,389,2,Male,37,3,2,LT,4,Married,0.06680025915014776,15972,0.4489506360843417,1,19,3,4,1,0.38760875109346676,4,3,0.7747243810088977,0.8826704550237439,-0.9733423721381878,1.0510571351745928,50's,5k-10k,10-20,<5,5-10
26,0,F,496,Re&De,0.5881278001062117,2,Medical,390,1,Male,60,3,2,Healthcare,1,Married,-0.13332191277586491,22722,-0.5864173580242138,1,13,3,3,1,-0.7194887361547153,3,3,-0.026393511770457165,0.009519418526307482,0.7387994420424154,0.04493463955819317,20's,<5k,<10,<5,<5
37,0,R,1372,Re&De,-1.5053496669764959,3,LE,391,4,Female,42,3,1,RS,4,Single,-1.348420810185331,15881,-0.5864173580242138,0,12,3,2,0,0.8535671492801944,3,3,1.4256209650104064,1.4942601209226112,1.2395688206485869,0.9049235229276625,30's,<5k,10-20,5-10,10-15
44,1,F,920,Re&De,1.4456915278010198,3,LE,392,4,Male,43,3,1,LT,3,Divorced,-0.7435645505176969,19920,0.4489506360843417,1,22,4,4,1,1.0044283593335894,0,1,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,10-20,<5,<5
38,0,R,688,Re&De,1.3979954351294148,4,LE,393,4,Male,82,3,2,Healthcare,4,Divorced,0.15586452059744427,18899,1.8176326760436148,0,14,3,2,1,0.14841116175654057,2,3,-0.9425126477879964,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,30's,5k-10k,10-20,<5,<5
26,1,R,1449,Re&De,0.9950865624889356,4,Medical,394,1,Male,45,3,1,LT,2,Divorced,-1.175177290810317,14180,0.019234092976174,1,13,3,4,1,-0.7194887361547153,2,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
28,0,R,1117,Re&De,0.2520023621193102,2,LE,395,4,Female,66,3,1,RS,4,Single,-0.6742279808833458,4488,-0.5864173580242138,0,21,4,4,0,-0.7194887361547153,3,3,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
49,0,F,636,Re&De,0.48646440151058035,4,LE,396,3,Female,35,3,5,RD,1,Single,1.9300290382270187,25594,1.8176326760436148,1,11,3,4,0,1.2045474989798381,4,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,40's,15k-20k,20-30,<5,<5
36,0,R,506,Re&De,-0.6954820319532931,3,TD,397,3,Male,30,3,2,RS,2,Single,-0.21689160350400422,26285,0.7822646819350587,0,12,3,4,0,0.14841116175654057,2,3,0.5095018289928678,-1.7367826544685656,1.594870349132717,0.9049235229276625,30's,<5k,10-20,5-10,<5
31,0,F,444,Sales,-0.22173983491699154,3,Marketing,399,4,Female,84,3,1,SR,2,Divorced,-0.9320385436218704,3909,-0.5864173580242138,0,11,3,3,1,-1.711976498306294,5,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
26,1,R,950,Sales,-0.43476288709933963,4,Marketing,401,4,Male,48,2,2,SE,4,Single,0.17746033088782717,8450,-0.5864173580242138,1,12,3,2,0,-0.1389206128713836,0,3,0.5095018289928678,0.8826704550237439,1.594870349132717,0.3217892224056365,20's,5k-10k,<10,5-10,5-10
37,0,F,889,Re&De,0.37510474792386383,3,Medical,403,2,Male,53,3,1,RS,4,Married,-1.2052884202006577,11411,-0.5864173580242138,1,12,3,3,3,-0.9805471649695675,3,2,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,30's,<5k,<10,<5,<5
42,0,F,555,Sales,1.5356121941788146,3,Marketing,404,3,Female,77,3,4,SE,2,Married,1.4450174490775618,14864,1.0546020870847297,0,14,3,4,1,1.265486788148442,2,4,1.6293589179020018,0.29061126825485295,1.0143927182504924,1.0510571351745928,40's,10k-15k,20-30,<5,<5
18,1,R,230,Re&De,-0.6954820319532931,3,LE,405,3,Male,54,3,1,LT,3,Single,-1.9479907752723142,25233,-0.5864173580242138,0,13,3,3,0,-3.285032383741204,2,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,,<5k,<10,<5,<5
35,0,R,1232,Sales,0.9950865624889356,3,Marketing,406,3,Male,96,3,3,SE,2,Married,0.6581467573080411,5100,-1.6217853521327694,0,15,3,3,2,0.38760875109346676,3,2,0.889725624247082,1.16376230475229,1.429952502512088,1.1817781057751064,30's,5k-10k,10-20,5-10,5-10
36,0,F,566,Re&De,1.125041707062853,4,LE,407,3,Male,81,4,1,LT,4,Married,-0.511440352602318,7122,0.7822646819350587,0,18,3,4,2,-0.9805471649695675,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
51,0,R,1302,Re&De,-1.0316074699401947,3,Medical,408,4,Male,84,1,2,MD,2,Divorced,0.08531418790901177,16321,1.0546020870847297,0,18,3,4,1,0.49372078256854574,3,3,-0.2673643643857992,-0.8636316179711291,-0.11727146504788616,-0.31199299600307684,50's,5k-10k,10-20,<5,<5
41,0,R,334,Sales,-1.0316074699401947,4,LE,410,4,Male,88,3,4,Manager,2,Single,1.699463695007385,15896,-0.5864173580242138,0,19,3,2,0,1.2045474989798381,2,3,1.7495945463358997,1.2838236490365953,-0.9733423721381878,0.3217892224056365,40's,15k-20k,20-30,<5,10-15
18,0,R,812,Sales,0.48646440151058035,3,Medical,411,4,Female,69,2,1,SR,3,Single,-2.2012803093326605,9724,-0.5864173580242138,0,12,3,1,0,-3.285032383741204,2,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,,<5k,<10,<5,<5
28,0,R,1476,Re&De,0.9950865624889356,2,Medical,412,2,Male,68,4,2,Healthcare,1,Single,0.1336885524104755,4824,-1.6217853521327694,0,19,3,3,0,0.01194059718201139,2,3,0.5095018289928678,0.009519418526307482,-0.9733423721381878,0.9049235229276625,20's,5k-10k,<10,<5,<5
31,0,R,218,Sales,0.11438560306990991,3,TD,416,2,Male,100,4,2,SE,4,Married,0.4379899518225341,12241,0.7822646819350587,0,11,3,2,1,0.14841116175654057,3,2,0.5095018289928678,0.8826704550237439,1.594870349132717,0.9049235229276625,30's,5k-10k,10-20,5-10,5-10
39,0,R,1132,Re&De,-1.5053496669764959,3,Medical,417,3,Male,48,4,3,Healthcare,4,Divorced,0.9309381933641763,10942,-1.6217853521327694,0,17,3,1,3,1.0044283593335894,5,2,1.4970805589122105,1.2838236490365953,0.7387994420424154,0.9049235229276625,30's,5k-10k,10-20,<5,10-15
36,0,N,1105,Re&De,1.4456915278010198,4,LE,419,2,Female,47,3,2,LT,2,Married,0.13714198007254486,6927,1.484318630192897,0,15,3,3,1,0.27299902599686326,3,3,0.6487547716317403,1.0310406461599277,-0.9733423721381878,1.0510571351745928,30's,5k-10k,10-20,<5,5-10
32,0,R,906,Sales,0.11438560306990991,3,LE,420,4,Male,91,2,2,SE,3,Married,0.085863358821301,16985,-0.5864173580242138,0,14,3,3,1,0.49372078256854574,3,2,1.0934635771386776,1.0310406461599277,1.0143927182504924,1.0510571351745928,30's,5k-10k,10-20,<5,5-10
38,0,R,849,Re&De,1.4915166961003585,2,LE,421,1,Female,81,2,3,RD,2,Married,1.2725193712048366,26707,0.4489506360843417,0,17,3,3,1,1.0044283593335894,2,3,0.7747243810088977,1.0310406461599277,-0.9733423721381878,-0.8150542438112763,30's,10k-15k,10-20,<5,5-10
58,0,N,390,Re&De,-1.5053496669764959,4,LE,422,4,Male,32,1,2,Healthcare,3,Divorced,0.13342257579142908,17056,0.019234092976174,1,13,3,4,1,0.38760875109346676,2,3,-0.026393511770457165,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,50's,5k-10k,10-20,<5,<5
31,0,R,691,Re&De,-0.22173983491699154,4,TD,423,3,Male,86,3,1,RS,4,Married,-0.108129746380526,10077,-1.6217853521327694,1,12,3,3,1,-0.49876697958303323,4,3,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,30's,<5k,<10,<5,<5
31,0,R,106,HR,-1.0316074699401947,3,HR,424,1,Male,62,2,2,HR,1,Married,0.3207695585521896,17822,0.4489506360843417,0,12,3,4,0,0.01194059718201139,1,3,-0.9425126477879964,-0.3528710041543192,-0.11727146504788616,-1.675043127180746,30's,5k-10k,<10,<5,<5
45,0,F,1249,Re&De,0.11438560306990991,3,LE,425,1,Male,97,3,3,LT,1,Divorced,0.008696794881391032,20308,-0.5864173580242138,0,18,3,1,1,1.3239380538020686,2,3,1.8597983957972617,1.16376230475229,1.8704636253407945,1.4079847707358624,40's,5k-10k,20-30,5-10,5-10
31,0,R,192,Re&De,-1.0316074699401947,4,LE,426,3,Male,32,3,1,RS,4,Divorced,-0.983646840228808,7747,-1.6217853521327694,1,18,3,2,1,-1.3000568594380468,2,1,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
33,0,F,553,Re&De,-0.22173983491699154,4,LE,428,4,Female,74,3,3,Manager,2,Married,1.2494984748835756,23364,1.2848600822687926,0,11,3,2,2,0.38760875109346676,2,3,0.7747243810088977,0.7144622055422116,1.7403381992547586,1.0510571351745928,30's,10k-15k,10-20,5-10,5-10
39,0,R,117,Re&De,0.48646440151058035,1,Medical,429,3,Male,99,3,4,Manager,1,Married,1.7953483049103725,5355,-0.5864173580242138,1,14,3,4,0,1.140898923908119,3,3,1.6908435170264369,1.16376230475229,2.0956397277388885,1.3000296076241802,30's,15k-20k,20-30,10-15,5-10
43,0,F,185,Re&De,0.48646440151058035,4,LE,430,3,Female,33,3,1,LT,4,Single,-1.1240428608049726,10675,-1.6217853521327694,0,19,3,1,0,0.01194059718201139,5,3,0.5095018289928678,0.8826704550237439,-0.11727146504788616,0.9049235229276625,40's,<5k,<10,<5,5-10
49,0,R,1091,Re&De,-1.5053496669764959,2,TD,431,3,Female,90,2,4,Healthcare,3,Single,1.4931142144054992,17810,1.484318630192897,1,12,3,4,0,1.3800965132450453,2,3,0.35383028348375706,-0.8636316179711291,-0.9733423721381878,0.9049235229276625,40's,10k-15k,20-30,<5,<5
52,1,R,723,Re&De,0.2520023621193102,4,Medical,433,3,Male,85,2,2,RS,2,Married,-0.07111452849507188,17747,0.019234092976174,0,15,3,1,0,0.27299902599686326,3,2,0.5095018289928678,-0.3528710041543192,1.594870349132717,0.9049235229276625,50's,<5k,10-20,5-10,<5
27,0,R,1220,Re&De,-0.22173983491699154,3,LE,434,3,Female,85,3,1,RS,2,Single,-1.110006685268428,20938,-0.5864173580242138,1,12,3,2,0,-0.9805471649695675,2,2,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
32,0,R,588,Sales,0.2520023621193102,2,TD,436,3,Female,65,2,2,SE,2,Married,0.01388930562933828,24624,-0.5864173580242138,1,11,3,4,0,0.49372078256854574,2,3,1.0934635771386776,1.4942601209226112,2.0956397277388885,1.1817781057751064,30's,5k-10k,10-20,10-15,10-15
27,0,R,1377,Sales,-1.0316074699401947,3,LE,437,4,Male,74,3,2,SE,3,Single,-0.21924314583880752,5242,-0.5864173580242138,1,11,3,1,0,-0.7194887361547153,3,3,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,0.3217892224056365,20's,<5k,<10,<5,<5
31,0,R,691,Sales,0.11438560306990991,3,Marketing,438,4,Male,73,3,2,SE,4,Divorced,0.5666218999678456,7143,0.7822646819350587,0,12,3,4,3,0.49372078256854574,3,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,30's,5k-10k,10-20,<5,5-10
32,0,R,1018,Re&De,-1.0316074699401947,4,Medical,439,1,Female,74,4,2,RS,4,Single,-0.03677332519879402,10557,1.484318630192897,0,16,3,3,0,0.14841116175654057,0,2,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,30's,5k-10k,10-20,<5,5-10
28,1,R,1157,Re&De,-1.0316074699401947,4,Medical,440,1,Male,84,1,1,RS,4,Married,-0.6057695275718075,24737,1.0546020870847297,1,13,3,4,0,-0.7194887361547153,4,2,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
30,0,R,1275,Re&De,1.6191042775119344,2,Medical,441,4,Female,64,3,2,RS,4,Married,0.16370602395267073,11934,-0.5864173580242138,0,13,3,4,2,0.27299902599686326,2,3,0.7747243810088977,1.0310406461599277,-0.11727146504788616,1.1817781057751064,30's,5k-10k,10-20,<5,5-10
31,0,F,798,Re&De,0.11438560306990991,2,LE,442,3,Female,48,2,3,MD,3,Married,0.8221611132399331,14034,-0.5864173580242138,0,24,4,1,1,0.14841116175654057,2,3,0.7747243810088977,1.16376230475229,1.7403381992547586,1.1817781057751064,30's,5k-10k,10-20,5-10,5-10
39,0,F,672,Re&De,0.11438560306990991,2,Medical,444,3,Male,54,2,5,Manager,4,Married,1.9782176971201035,21141,-0.5864173580242138,0,15,3,1,1,1.140898923908119,2,3,1.6908435170264369,1.16376230475229,2.2860234096023904,0.04493463955819317,30's,15k-20k,20-30,10-15,5-10
39,1,R,1162,Sales,-0.6954820319532931,2,Medical,445,4,Female,41,3,2,SE,3,Married,0.01676631572270472,17778,0.7822646819350587,1,18,3,1,0,0.38760875109346676,3,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,5k-10k,10-20,<5,<5
33,0,F,508,Sales,0.48646440151058035,3,Marketing,446,2,Male,46,2,2,SE,4,Single,-0.1521749486158059,4317,0.4489506360843417,0,14,3,3,0,0.01194059718201139,6,2,0.35383028348375706,0.8826704550237439,-0.9733423721381878,-0.8150542438112763,30's,<5k,<10,<5,5-10
47,0,R,1482,Re&De,-0.22173983491699154,5,LE,447,4,Male,42,3,5,RD,3,Married,1.9002919981631345,16375,0.7822646819350587,0,11,3,2,1,1.140898923908119,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.8150542438112763,40's,15k-20k,20-30,<5,<5
43,0,F,559,Re&De,0.48646440151058035,4,LE,448,3,Female,82,2,2,LT,3,Divorced,0.022217537427302717,6227,-0.5864173580242138,0,11,3,2,1,0.01194059718201139,3,4,0.6487547716317403,0.8826704550237439,-0.9733423721381878,-1.675043127180746,40's,5k-10k,<10,<5,5-10
27,0,N,210,Sales,-1.5053496669764959,1,Marketing,449,3,Male,73,3,2,SE,2,Married,0.3063731752340733,22107,-1.6217853521327694,1,13,3,4,1,-0.49876697958303323,0,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.3217892224056365,20's,5k-10k,<10,<5,<5
54,0,F,928,Re&De,1.241978421457346,4,LE,450,4,Female,31,3,2,RS,3,Single,-0.09321429674183862,16885,0.4489506360843417,0,12,3,4,0,1.0742889058518768,4,2,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,0.04493463955819317,50's,<5k,20-30,<5,<5
43,0,R,1001,Re&De,0.11438560306990991,3,LE,451,3,Female,43,3,3,Healthcare,1,Married,0.9881050077584368,9262,1.660253538085118,0,16,3,1,1,0.14841116175654057,1,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,5k-10k,10-20,<5,<5
45,0,R,549,Re&De,0.2520023621193102,4,Other,452,4,Male,75,3,2,RS,4,Married,-0.5077710832564559,9278,1.8176326760436148,0,14,3,1,2,0.38760875109346676,3,3,0.7747243810088977,1.16376230475229,1.8704636253407945,1.0510571351745928,40's,<5k,10-20,5-10,5-10
40,0,R,1124,Sales,-1.5053496669764959,2,Medical,453,2,Male,57,1,2,SE,4,Married,0.5485589889642669,13273,0.019234092976174,1,22,4,3,3,-0.49876697958303323,2,2,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,-0.31199299600307684,40's,5k-10k,<10,<5,<5
29,1,R,318,Re&De,0.2520023621193102,4,Other,454,2,Male,77,1,1,LT,1,Married,-1.3455769441374101,4759,-0.5864173580242138,1,11,3,4,0,-0.3075690972864685,4,2,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,20's,<5k,<10,<5,5-10
29,0,R,738,Re&De,0.37510474792386383,5,Other,455,2,Male,30,2,1,LT,4,Single,-0.3955957233275491,7621,-1.6217853521327694,0,17,3,3,0,-0.9805471649695675,2,3,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
30,0,R,570,Sales,-0.22173983491699154,3,Marketing,456,4,Female,30,2,2,SE,3,Divorced,0.2505730704407955,5431,-0.5864173580242138,0,13,3,3,3,0.14841116175654057,2,3,0.7747243810088977,1.16376230475229,-0.11727146504788616,-0.31199299600307684,30's,5k-10k,10-20,<5,5-10
27,0,R,1130,Sales,0.2520023621193102,4,Marketing,458,2,Female,56,3,2,SE,2,Married,0.27401433446838597,3415,-0.5864173580242138,0,18,3,1,1,-0.1389206128713836,3,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,20's,5k-10k,<10,<5,5-10
37,0,R,1192,Re&De,-0.22173983491699154,2,Medical,460,4,Male,61,3,2,MD,4,Divorced,0.30589882442693567,23177,1.484318630192897,0,16,3,3,2,-0.1389206128713836,2,2,0.177344441121138,-0.3528710041543192,-0.9733423721381878,0.3217892224056365,30's,5k-10k,<10,<5,<5
38,0,R,343,Re&De,0.9242532380931131,2,LE,461,3,Male,92,2,3,RD,4,Divorced,1.2021115635598199,15682,-1.6217853521327694,1,14,3,2,1,0.38760875109346676,3,3,0.889725624247082,1.2838236490365953,0.38349791355828505,1.1817781057751064,30's,10k-15k,10-20,<5,10-15
31,0,R,1232,Re&De,0.11438560306990991,4,Medical,462,3,Female,39,3,3,MD,4,Single,0.48378670269821805,25713,-0.5864173580242138,1,14,3,3,0,0.27299902599686326,2,2,0.889725624247082,1.16376230475229,1.0143927182504924,1.3000296076241802,30's,5k-10k,10-20,<5,5-10
29,0,R,144,Sales,0.48646440151058035,1,Marketing,463,4,Female,39,2,2,SE,2,Divorced,0.7039999013650069,11866,-0.5864173580242138,1,14,3,1,2,-0.3075690972864685,2,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,20's,5k-10k,<10,<5,5-10
35,0,R,1296,Re&De,-0.22173983491699154,4,TD,464,3,Male,62,3,3,MD,2,Single,0.6721615010047667,18264,-1.6217853521327694,0,13,3,4,0,0.8535671492801944,5,3,1.3500758020611967,0.7144622055422116,-0.9733423721381878,1.5992397808308272,30's,5k-10k,10-20,<5,5-10
23,0,R,1309,Re&De,1.5356121941788146,1,LE,465,3,Male,83,3,1,RS,4,Divorced,-0.8712155040844678,16092,-0.5864173580242138,0,12,3,3,2,-0.9805471649695675,2,2,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
41,0,R,483,Re&De,-0.041631410602158754,3,Medical,466,4,Male,95,2,2,MD,2,Single,0.22925917119995076,10110,1.2848600822687926,1,15,3,4,0,-0.1389206128713836,3,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,-0.31199299600307684,40's,5k-10k,<10,<5,<5
47,0,F,1309,Sales,-0.43476288709933963,1,Medical,467,2,Male,99,3,2,SR,3,Single,-0.834348815030942,25751,0.4489506360843417,0,19,3,1,0,-0.7194887361547153,3,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
42,0,R,810,Re&De,1.3979954351294148,5,LE,468,1,Female,44,3,4,RD,4,Single,1.6972996774916154,15901,0.019234092976174,0,14,3,2,0,0.7717244644490785,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,15k-20k,10-20,<5,<5
29,0,N,746,Sales,-1.0316074699401947,3,LE,469,4,Male,61,3,2,SE,3,Married,-0.1628237187234085,16928,-0.5864173580242138,0,14,3,1,1,-0.9805471649695675,3,2,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
42,0,R,544,HR,-1.0316074699401947,1,TD,470,3,Male,52,3,1,HR,3,Divorced,-0.9830884027572482,24017,-1.6217853521327694,1,11,3,3,1,-0.9805471649695675,5,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-1.675043127180746,40's,<5k,<10,<5,<5
32,0,R,1062,Re&De,-1.0316074699401947,3,Medical,471,3,Female,75,3,1,LT,2,Married,-1.1770813921702066,3956,-0.5864173580242138,0,13,3,3,1,-0.1389206128713836,4,3,0.5095018289928678,-1.7367826544685656,-0.9733423721381878,0.9049235229276625,30's,<5k,<10,<5,<5
48,0,R,530,Sales,1.6587145799833682,1,Medical,473,1,Female,91,3,3,Manager,3,Married,1.3268323530599826,23978,0.4489506360843417,0,21,4,2,1,0.6849186648651102,3,1,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,10k-15k,10-20,<5,<5
37,0,R,1319,Re&De,-0.041631410602158754,3,Medical,474,3,Male,51,4,2,RS,1,Divorced,0.21471243178522872,17001,0.7822646819350587,1,13,3,1,2,0.49372078256854574,2,3,0.35383028348375706,0.8826704550237439,1.429952502512088,0.9049235229276625,30's,5k-10k,10-20,5-10,5-10
30,0,N,641,Sales,1.4915166961003585,2,TD,475,4,Female,85,3,2,SE,3,Married,-0.13491050520593528,6069,1.484318630192897,1,12,3,2,1,-0.9805471649695675,2,4,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
26,0,R,933,Sales,-1.5053496669764959,3,LE,476,3,Male,57,3,2,SE,3,Married,0.03334543996216056,20156,-0.5864173580242138,0,17,3,2,1,-0.1389206128713836,3,3,0.5095018289928678,0.8826704550237439,1.594870349132717,0.9049235229276625,20's,5k-10k,<10,5-10,5-10
42,0,R,1332,Re&De,-1.0316074699401947,4,Other,477,1,Male,98,2,2,Healthcare,4,Single,0.4054825137417835,17078,0.4489506360843417,0,23,4,2,0,0.5925087204653425,6,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,5k-10k,10-20,<5,<5
21,1,F,756,Sales,-1.5053496669764959,1,TD,478,1,Female,99,2,1,SR,2,Single,-1.3070088454825632,9150,-0.5864173580242138,1,11,3,3,0,-1.3000568594380468,3,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
36,0,N,845,Sales,-1.5053496669764959,5,Medical,479,4,Female,45,3,2,SE,4,Single,0.3767906948521883,15276,0.7822646819350587,0,15,3,2,0,-0.3075690972864685,6,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,5k-10k,<10,<5,<5
36,0,F,541,Sales,-0.6954820319532931,4,Medical,481,1,Male,48,2,3,SE,4,Married,0.9443483565211578,7246,0.7822646819350587,0,11,3,1,1,0.7717244644490785,2,3,1.0934635771386776,1.16376230475229,-0.11727146504788616,1.5072938939994467,30's,5k-10k,10-20,<5,5-10
57,0,R,593,Re&De,-1.5053496669764959,4,Medical,482,4,Male,88,3,2,Healthcare,3,Married,0.3996985662782881,2967,0.019234092976174,0,11,3,3,0,0.6849186648651102,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,50's,5k-10k,10-20,<5,<5
40,0,R,1171,Re&De,0.48646440151058035,4,LE,483,4,Female,46,4,1,LT,3,Married,-1.2802470390988214,22495,0.4489506360843417,1,13,3,3,1,0.14841116175654057,3,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,40's,<5k,10-20,<5,5-10
21,0,N,895,Sales,0.37510474792386383,2,Medical,484,1,Male,39,3,1,SR,4,Single,-1.0318873564173607,2851,-0.5864173580242138,0,24,4,3,0,-1.3000568594380468,3,2,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
